date,vehicle_category,manufacturer,registrations
2025-01-01,2W,WUXI TENGHUI (IMPORTER: JAIDKA POWER),1648.0
2025-01-01,2W,WUXI TENGHUI (IMPORTER: JOZHI SERVICES),1807.0
2025-01-01,2W,WUXI TENGHUI (IMPORTER: NXTMOBILITY ENERGY),1648.0
2025-01-01,2W,WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),1665.0
2025-01-01,2W,WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),1772.0
2025-01-01,2W,WUXI TENGHUI (IMPORTER: SUSHAMA MOTORS),1685.0
2025-01-01,2W,WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),1652.0
2025-01-01,2W,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),1685.0
2025-01-01,2W,WUXI YIZHILING (IMPORTER: BMR EV INDUSTRIES),1676.0
2025-01-01,2W,WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),1885.0
2025-01-01,2W,XCMG CONSTRUCTION MACHINERY CO. LTD.,1674.0
2025-01-01,2W,XIDAA MOTO PVT LTD,1657.0
2025-01-01,2W,"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",1870.0
2025-01-01,2W,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),2009.0
2025-01-01,2W,XYZ1,1866.0
2025-01-01,2W,XYZ2,1673.0
2025-01-01,2W,YAARI AUTOMOBILES PVT LTD,1900.0
2025-01-01,2W,YADEA TECHNOLOGY (IMPORTER: YULU BIKES),2661.0
2025-01-01,2W,YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,1666.0
2025-01-01,2W,YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),1715.0
2025-01-01,2W,YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),1666.0
2025-01-01,2W,YASH AGRO ENGINEERING WORKS,1681.0
2025-01-01,2W,YC ELECTRIC VEHICLE,53114.0
2025-01-01,2W,YESH TRAILER,1671.0
2025-01-01,2W,YEZDI MOTORS LTD,1670.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),1731.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: POWORO PVT LTD),1716.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),1732.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: SHEMA E-VEHICLE),1749.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),1746.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: TES ELECTRIC),1683.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),1684.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),1708.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),1693.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),1678.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER:ONZO EV),1685.0
2025-01-01,2W,YOUYAKU ELECTRIC (IMPORTER:RIVALDO ELECTRIC),1677.0
2025-01-01,2W,YOUYAKU ELECTRIC TECHNOLOGY (IMPORTER:JHEV MOTORS),1685.0
2025-01-01,2W,YUVRAJ INTERNATIONAL,1688.0
2025-01-01,2W,ZAKWILL ELECTRIC VEHICLES PVT LTD,1697.0
2025-01-01,2W,ZAP (HK) (IMPORTER: IZANAU ELECTRIC),1716.0
2025-01-01,2W,ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),1695.0
2025-01-01,2W,ZELIO AUTO PVT LTD,2328.0
2025-01-01,2W,ZENIAK INNOVATION INDIA LTD,12837.0
2025-01-01,2W,ZENMO PRIVATE LIMITED,3360.0
2025-01-01,2W,ZENTHIUM EV PVT LTD,2823.0
2025-01-01,2W,ZEOPLUS AXIS INDIA PVT. LTD.,10680.0
2025-01-01,2W,ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,1753.0
2025-01-01,2W,ZESAR MOTORS PVT LTD,1720.0
2025-01-01,2W,ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),1851.0
2025-01-01,2W,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),1816.0
2025-01-01,2W,ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),1709.0
2025-01-01,2W,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),1738.0
2025-01-01,2W,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),1931.0
2025-01-01,2W,ZHONGHUALONG (IMPORTER: POWORO PVT LTD),1950.0
2025-01-01,2W,ZHONGXING (IMPORTER:GREENO AUTOMOBILE),1701.0
2025-01-01,2W,ZOHAN TRADERS AND BIG METRO,2144.0
2025-01-01,2W,ZOOMLION INDIA PVT LTD,1929.0
2025-01-01,3W,"""VOLVO GROUP INDIA PVT LTD""",3390.0
2025-01-01,3W,3EV INDUSTRIES PVT LTD,141.0
2025-01-01,3W,3S INDUSTRIES PRIVATE LIMITED,2550.0
2025-01-01,3W,A D AGRO WORKS,227.0
2025-01-01,3W,A K GUPTA & CO.,1421.0
2025-01-01,3W,A K S ENG AGRO INDUSTRIES,93.0
2025-01-01,3W,A P I MOTORS PVT LTD,1292.0
2025-01-01,3W,A R AGRO TECH,121.0
2025-01-01,3W,A-1 SUREJA INDUSTRIES,20.0
2025-01-01,3W,A.B. AGRO ENGINEERING WORKS,31.0
2025-01-01,3W,A.B. AGRO ENGINEERING WORKS&ENTERPRISESAP11815428,16.0
2025-01-01,3W,A.J ENTERPRISES,378.0
2025-01-01,3W,A.R. MOTOR,1028.0
2025-01-01,3W,A.V.AUTOMOTIVES PVT LTD,3161.0
2025-01-01,3W,A1 HEAVY EQUIPMENTS DEVELOPER,37.0
2025-01-01,3W,AADHYA ENTERPRISES,1147.0
2025-01-01,3W,AADITYA GARBAGE PRODUCTS PVT LTD,16.0
2025-01-01,3W,AAHANA COMMERCE PVT LTD,5831.0
2025-01-01,3W,AAKK AUTO PVT LTD,128.0
2025-01-01,3W,AARGEE ELECTRIC,29.0
2025-01-01,3W,AARON INDUSTRIES,64.0
2025-01-01,3W,ABZO MOTORS PVT LTD,149.0
2025-01-01,3W,ACCPL INFRA FABTECH PVT LTD,16.0
2025-01-01,3W,ACCRETION POWER AUTOS,1019.0
2025-01-01,3W,ACTION CONSTRUCTION EQUIPMENT LTD.,21610.0
2025-01-01,3W,ADAPT MOTORS PVT LTD,22.0
2025-01-01,3W,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.,4805.0
2025-01-01,3W,ADIDEV TECHNOA PVT LTD,3394.0
2025-01-01,3W,ADISHAKTI TRACTORS,25.0
2025-01-01,3W,ADISHWAR AUTO RIDE INDIA PVT LTD,514.0
2025-01-01,3W,ADITYA AGRO INDUSTRIES,145.0
2025-01-01,3W,ADITYA SAI INDUSTRIES,432.0
2025-01-01,3W,ADM TECHNOLOGIES PVT. LTD.,635.0
2025-01-01,3W,ADRIS ELECTRIC PVT LTD,42.0
2025-01-01,3W,AERODRIVE PVT LTD,51.0
2025-01-01,3W,AEROEAGLE AUTOMOBILES PVT LTD,102.0
2025-01-01,3W,AFKON AUTOMOTIVES PVT LTD,359.0
2025-01-01,3W,AFTEK MOTORS INDIA PVT LTD,108.0
2025-01-01,3W,"AFZAL ENGG WORKS,JUNAGARH",37.0
2025-01-01,3W,AGP ENGINEERING PRODUCTS,34.0
2025-01-01,3W,AGRAWAL RENEWABLE ENERGY PVT LTD,41.0
2025-01-01,3W,AGRI KING TRACTORS & EQUIPMENTS PVT LTD,288.0
2025-01-01,3W,AGRO INDUSTRIES,285.0
2025-01-01,3W,AGRO TRAILERS AP312870751,38.0
2025-01-01,3W,AHMED MOTORS,71.0
2025-01-01,3W,AJANTA KRUSHI YANTRA,190.0
2025-01-01,3W,AJAX ENGINEERING LTD,9067.0
2025-01-01,3W,AJAX FIORI ENGINEERING PVT LTD,46.0
2025-01-01,3W,AJAY ENGG WORKS & EQUIP PLTD SAMBALPUR PARDHIAPALI,59.0
2025-01-01,3W,AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,46.0
2025-01-01,3W,AJAY ENTERPRISES,61.0
2025-01-01,3W,AJAY ENTERPRISES TRAILOR NABARANGPUR TOWN,56.0
2025-01-01,3W,AJAY MOTORS PRIVATE LIMITED,435.0
2025-01-01,3W,AJIT ENGINEERING WORKS,49.0
2025-01-01,3W,AKAL AGRO INDUSTRY,128.0
2025-01-01,3W,AKASH TRAILOR,103.0
2025-01-01,3W,AKG INTERNATIONAL,3724.0
2025-01-01,3W,AKMAAN MULTI MECH MACHINES,56.0
2025-01-01,3W,ALBEDO VISION PVT LTD,66.0
2025-01-01,3W,ALIED E MOBILITY PVT LTD,197.0
2025-01-01,3W,ALL TERRAIN CRANE,2330.0
2025-01-01,3W,ALLENTTI MOTORS PVT LTD,586.0
2025-01-01,3W,ALLFINE INDUSTRIES PVT LTD,18637.0
2025-01-01,3W,ALPHA SERVICES,81.0
2025-01-01,3W,ALTIER ELECTRIC VEHICLES PVT LTD,5912.0
2025-01-01,3W,ALTIGREEN PROPULSION LABS PVT LTD,2241.0
2025-01-01,3W,ALTIUS EV TECH PVT LTD,100.0
2025-01-01,3W,ALTIUS TECHNOLOGIES,85.0
2025-01-01,3W,ALVI AUTO,92.0
2025-01-01,3W,AMAC INNOVATIVES,69.0
2025-01-01,3W,AMAN AGRO INDUSTRIES,122.0
2025-01-01,3W,AMAN AUTOMOBILES,215.0
2025-01-01,3W,AMAN ELECTRIC VEHICLES,1132.0
2025-01-01,3W,AMAN ENTERPRISES BHPATNA,113.0
2025-01-01,3W,AMAR ENGG. WORKS,84.0
2025-01-01,3W,AMARJEET HARVESTER INDUSTRY,137.0
2025-01-01,3W,AMBIKA ENTERPRISES,306.0
2025-01-01,3W,AMBIKA INDUSTRIES,3833.0
2025-01-01,3W,AMIR KHAN SAIFI STEEL WORKS,116.0
2025-01-01,3W,AMMANN APOLLO INDIA PVT LTD,513.0
2025-01-01,3W,AMO MOBILITY SOLUTIONS PVT LTD,320.0
2025-01-01,3W,AMPERE VEHICLES PRIVATE LIMITED,2255.0
2025-01-01,3W,AMRIT AGRO INDUSTRIES,82.0
2025-01-01,3W,"AMRIT ENGG WORKS,DKL",155.0
2025-01-01,3W,AMRIT ENGINEERING WORKS ANGUL HEMASURPADA,114.0
2025-01-01,3W,AMW MOTORS LIMITED,85.0
2025-01-01,3W,ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,150.0
2025-01-01,3W,ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),91.0
2025-01-01,3W,ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),169.0
2025-01-01,3W,ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),100.0
2025-01-01,3W,ANGAD AGRO INDUSTRIES,94.0
2025-01-01,3W,ANJALI AUTO COMPONENTS,207.0
2025-01-01,3W,ANJALI TRADERS,302.0
2025-01-01,3W,ANNAPURNA INDUSTRIES,257.0
2025-01-01,3W,ANOOP CYLINDERS PVT LTD,108.0
2025-01-01,3W,"ANUP ENTERPRISES,SNG",99.0
2025-01-01,3W,ANVITA AUTO TECH WORKS PVT LTD,102.0
2025-01-01,3W,APARNA INDUSTRIES,167.0
2025-01-01,3W,APM AUTO SALES,1445.0
2025-01-01,3W,APOLLO CARMIX EQUIPMENTS PVT LTD,326.0
2025-01-01,3W,APSARA ENTERPRISE,3199.0
2025-01-01,3W,APTEC EQUIPMENT PRIVATE LIMITED,118.0
2025-01-01,3W,ARCHIT ENTERPRISES,2766.0
2025-01-01,3W,ARD EXIM,183.0
2025-01-01,3W,ARIHANT ENTERPRISES,104.0
2025-01-01,3W,ARMIX CONSTRUCTION MACHINERY PVT LTD,121.0
2025-01-01,3W,ARNA ELECTRIC AUTO PVT LTD,277.0
2025-01-01,3W,ARROW AUTOMOTIVE,6972.0
2025-01-01,3W,ARYAN INDUSTRIES,113.0
2025-01-01,3W,ASAV AUTOMOTIVE PVT LTD,122.0
2025-01-01,3W,ASHA IMPEX,611.0
2025-01-01,3W,ASHA METAL INDUSTRIES,114.0
2025-01-01,3W,ASHLESHA POWER CONTROLS PVT LTD,117.0
2025-01-01,3W,ASHMA-MOTORS PVT LTD,2890.0
2025-01-01,3W,ASHNNI MOTORS PVT LTD,123.0
2025-01-01,3W,"ASHOK FABRIC & ENGG,RAIRAKHOL",122.0
2025-01-01,3W,ASHOK LEYLAND DEFENCE SYSTEMS LTD,223.0
2025-01-01,3W,ASHOK LEYLAND LTD,334650.0
2025-01-01,3W,ASHWA ELECTRIC,119.0
2025-01-01,3W,ASIA BODY BUILDERS & MANUFACTURERS,124.0
2025-01-01,3W,ASSAM FABRICATION WORKS,285.0
2025-01-01,3W,ASSAM SAII MOTORS P LTD,122.0
2025-01-01,3W,ASTON MARTIN LAGONDA LTD,151.0
2025-01-01,3W,ATHER ENERGY LTD,252842.0
2025-01-01,3W,ATTOLENT AUTO GROUP PVT LTD,1385.0
2025-01-01,3W,ATUL AUTO LTD,54286.0
2025-01-01,3W,ATUL GREENTECH PRIVATE LIMITED,1655.0
2025-01-01,3W,ATUMOBILE PVT LTD,194.0
2025-01-01,3W,ATUT SANGAM,5107.0
2025-01-01,3W,AUDI AG,1130.0
2025-01-01,3W,AUM ENGINEERING AND WORKS,163.0
2025-01-01,3W,AUTO CART LOGISTIC EQUIPMENT PVT LTD,148.0
2025-01-01,3W,AUTOECO GREEN ENERGY PVT LTD,1841.0
2025-01-01,3W,AUTOEXIM HOUSE LLP,196.0
2025-01-01,3W,AUTOHAUS PRIVATE LIMITED,139.0
2025-01-01,3W,AUTOLITE (INDIA) LIMITED,136.0
2025-01-01,3W,AUTOMOBILI LAMBORGHINI S.P.A,327.0
2025-01-01,3W,AUTOMOTIVE MANUFACTURERS PRIVATE LIMITED,138.0
2025-01-01,3W,AVL ELECTRIC VEHICLES PVT LTD,7062.0
2025-01-01,3W,AVON CYCLES LTD,1419.0
2025-01-01,3W,AVTAR ENGINEERING WORKS,178.0
2025-01-01,3W,AWACHAT INDUSTRIES LTD,3087.0
2025-01-01,3W,AYAAN ELECTRONIC PVT LTD,202.0
2025-01-01,3W,B24 ROKET EV,2559.0
2025-01-01,3W,BABA E-VEHICLES,1714.0
2025-01-01,3W,BABA HARI DAS FABRICATION,151.0
2025-01-01,3W,BABA PRODUCT,325.0
2025-01-01,3W,BABAJI ENGINEERING TRAILOR WORKS,192.0
2025-01-01,3W,BADSHAH ENTERPRISES,194.0
2025-01-01,3W,BAGHWAN RIKSHAW UDYOG,243.0
2025-01-01,3W,BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),162.0
2025-01-01,3W,BAJAJ AUTO LTD,5249905.0
2025-01-01,3W,BAJAJ IMPLEMENTS PVT. LTD,1890.0
2025-01-01,3W,BAL GOPAL WHEELS PVT LTD,422.0
2025-01-01,3W,BALAJEE ENGINEERING,165.0
2025-01-01,3W,BALAJI AGRO INDUSTRIES,298.0
2025-01-01,3W,BALAJI ENGINEERING,163.0
2025-01-01,3W,BALAJI TRADING COMPANY,406.0
2025-01-01,3W,BALAN ENGINEERING PVT LTD,411.0
2025-01-01,3W,BALI AUTO INDUSTRIES,689.0
2025-01-01,3W,BALJEET ENGG. WORKS,162.0
2025-01-01,3W,BANKU BODY BUILDER,191.0
2025-01-01,3W,BANSAL AGRICULTURE IMPLEMENTS,164.0
2025-01-01,3W,BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,172.0
2025-01-01,3W,"BASUDEB ENGINEERING, CUTTACK",197.0
2025-01-01,3W,BATTRE ELECTRIC MOBLITY PVT LTD,6369.0
2025-01-01,3W,BAUTI ENGINEERING NAYAGARH ITAMATI,169.0
2025-01-01,3W,"BAUTI ENGINEERING,NAYAGARH",170.0
2025-01-01,3W,BAXY LTD,9936.0
2025-01-01,3W,BEENA DEVI & SONS INDUSTRIES PVT LTD,171.0
2025-01-01,3W,BEML LIMITED,202.0
2025-01-01,3W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,1221.0
2025-01-01,3W,BENTINCK INDUSTRIES PVT. LTD.,636.0
2025-01-01,3W,BENTLEY MOTORS LIMITED,301.0
2025-01-01,3W,BEST WAY AGENCIES PVT LTD,12326.0
2025-01-01,3W,BESTWAY BANARASH,197.0
2025-01-01,3W,BGAUSS AUTO PRIVATE LIMITED,36242.0
2025-01-01,3W,BHADAURIA ENTERPRISES,395.0
2025-01-01,3W,BHAGAT AGRO INDUSTRIES,182.0
2025-01-01,3W,BHAGWAN AGRO INDUSTRIES,249.0
2025-01-01,3W,BHAGYALAXMI TRAILER,186.0
2025-01-01,3W,BHARATH AGRO PRODUCTS,191.0
2025-01-01,3W,BHARATH ENGINEERING WORKS,192.0
2025-01-01,3W,BHAVE ELECTRIC VEHICLES PVT LTD,5081.0
2025-01-01,3W,BHM INDUSTRIES,5244.0
2025-01-01,3W,BHOGAL COMBINE SPARE PARTS,267.0
2025-01-01,3W,BHOYAR AGRO IND WARDHA,310.0
2025-01-01,3W,BIDISHA ENTERPRISES PVT LTD,205.0
2025-01-01,3W,BIG BULL TRADER PVT LTD,6252.0
2025-01-01,3W,BIJNOR ENTERPRISES,253.0
2025-01-01,3W,BISWAS ENGINEERING WORKS,196.0
2025-01-01,3W,BLIX CYCLES AND E-VEHICLES PVT LTD,203.0
2025-01-01,3W,BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,794.0
2025-01-01,3W,BMW INDIA PVT LTD,42759.0
2025-01-01,3W,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,1896.0
2025-01-01,3W,BOSS ENTERPRISES,281.0
2025-01-01,3W,BOUNCE ELECTRIC 1 PVT LTD,14140.0
2025-01-01,3W,BRB MEXICO S.A DE C.V,199.0
2025-01-01,3W,BRIGHT AUTOZONE PVT LTD,6210.0
2025-01-01,3W,BRIGHT METAL WORKS,201.0
2025-01-01,3W,BRIGHT SAFAR,252.0
2025-01-01,3W,BSA MOTORS,225.0
2025-01-01,3W,BSERAIL ENGINEERING PVT LTD,372.0
2025-01-01,3W,BSMS AGRICULTURE WORKSHOP,259.0
2025-01-01,3W,BU4 AUTO PVT LTD,206.0
2025-01-01,3W,BUCHER MUNICIPAL (IMPORTER: PAMTEC ENVIRO),207.0
2025-01-01,3W,BULL MACHINES PVT LTD,2912.0
2025-01-01,3W,BYD AUTO,211.0
2025-01-01,3W,BYD INDIA PRIVATE LIMITED,6106.0
2025-01-01,3W,C M OVERSEAS,297.0
2025-01-01,3W,CAPCO INDUSTRIES PVT LTD,289.0
2025-01-01,3W,CAPITAL AUTO INDUSTRIES,3742.0
2025-01-01,3W,CAPTAIN TRACTORS PVT. LTD.,9121.0
2025-01-01,3W,CARGOTEC INDIA PVT LTD,214.0
2025-01-01,3W,CARREE YUNUS VEHICLE PVT LTD,337.0
2025-01-01,3W,CART INDIA,1094.0
2025-01-01,3W,CASE EQUIPMENT PRIVATE LTD,219.0
2025-01-01,3W,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,3896.0
2025-01-01,3W,CATERPILLAR INDIA PRIVATE LIMITED,4387.0
2025-01-01,3W,CAUSIS E-MOBILITY PVT LTD,234.0
2025-01-01,3W,CEEON INDIA,1399.0
2025-01-01,3W,CELLETRON MOTOR WORKS,564.0
2025-01-01,3W,CG & BROTHER CO,241.0
2025-01-01,3W,CHAANY AGRO INDUSTRIES,232.0
2025-01-01,3W,CHAMPION POLY PLAST,22623.0
2025-01-01,3W,CHANDAKE-AUTOMOBILES LLP,514.0
2025-01-01,3W,CHANDANA CORPORATION,553.0
2025-01-01,3W,CHANNY AGRO INDUSTRIES,254.0
2025-01-01,3W,CHAUHAN AUTO INDUSTRIES,1433.0
2025-01-01,3W,CHEHAK BATTERIES,1000.0
2025-01-01,3W,CHETAK TECHNOLOGY LIMITED,237.0
2025-01-01,3W,CHEVROLET SALES INDIA PVT LTD,232.0
2025-01-01,3W,CHINA HAOCHEN (IMPORTER: ADMS MARKETING),903.0
2025-01-01,3W,CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),278.0
2025-01-01,3W,CHONGQING CHARMING (IMPORTER: AYAAN ELECTRONICS).,235.0
2025-01-01,3W,CITADEL ENTERPRISES(OPC) PVT LTD,258.0
2025-01-01,3W,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,1339.0
2025-01-01,3W,CIVIMEC ENGINEERING PVT LTD,248.0
2025-01-01,3W,CLAAS INDIA P LTD,437.0
2025-01-01,3W,CLASSIC (INDIA) MOTORS,240.0
2025-01-01,3W,CLASSIC LEGENDS PVT LTD,66251.0
2025-01-01,3W,CLENERGY INNOVATIONS PVT LTD,248.0
2025-01-01,3W,CNH INDUSTRIAL (INDIA) PVT LTD,72352.0
2025-01-01,3W,COMETTO TRAILER,299.0
2025-01-01,3W,CONMAT HEAVY INDUSTRIES PVT LTD,648.0
2025-01-01,3W,CONTINENTAL ENGINES PVT LTD,1765.0
2025-01-01,3W,CONVENIENT MACHINES PVT LTD,264.0
2025-01-01,3W,COVAI GREEN RIDE,255.0
2025-01-01,3W,CRANE KRAFT INDIA PRIVATE LIMITED,724.0
2025-01-01,3W,CREATIVE ENGINEERINGS,251.0
2025-01-01,3W,CUBE AUTO INDUSTRIES,254.0
2025-01-01,3W,CUBE AUTO INDUSTRIES BNGLORE,253.0
2025-01-01,3W,CYRUS AUTO INDUSTRIES PVT LTD,346.0
2025-01-01,3W,D K DIESELS PVT LTD,312.0
2025-01-01,3W,D S INDUSTRIES,314.0
2025-01-01,3W,D.K. MOTORS,319.0
2025-01-01,3W,DABASIYA LOADERS,265.0
2025-01-01,3W,DAIMLER AG,298.0
2025-01-01,3W,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,42405.0
2025-01-01,3W,DAKSH INDUSTRIES,14538.0
2025-01-01,3W,DALIAN FORKLIFT CO.,259.0
2025-01-01,3W,DAO EVTECH PRIVATE LIMITED,418.0
2025-01-01,3W,DASHMESH MECH WORKS PVT LTD,261.0
2025-01-01,3W,DASHMESH TRADERS,558.0
2025-01-01,3W,DASMESH AGRICULTURAL INDUSTRIES PVT LTD,263.0
2025-01-01,3W,DASMESH AGRICULTURE WORKS,312.0
2025-01-01,3W,DASMESH AGRO INDUSTRIES,265.0
2025-01-01,3W,DASMESH MECHANICAL WORKS PVT.LTD,1200.0
2025-01-01,3W,DAVE EXIM PVT LTD,719.0
2025-01-01,3W,DE EUSI MOTORS PVT LTD.,4226.0
2025-01-01,3W,DEBU AUTOMOBILES,284.0
2025-01-01,3W,DEEP DRAWN TECHNOLOGIES,327.0
2025-01-01,3W,DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD,278.0
2025-01-01,3W,"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",309.0
2025-01-01,3W,DELTA AUTOCORP LTD,4019.0
2025-01-01,3W,DELTEK ENTERPRISES PVT LTD,334.0
2025-01-01,3W,DEMAG DEMAG HC 340,277.0
2025-01-01,3W,DEV AGRO INDUSTRIES,290.0
2025-01-01,3W,DEV ENGINEERING WORKS,374.0
2025-01-01,3W,DEV ENGINEERING WORKS BOLANGIR MADHIAPALI,281.0
2025-01-01,3W,DEV MOTORS,2471.0
2025-01-01,3W,DEVAM ELECTRIC VEHICLES PVT LTD,573.0
2025-01-01,3W,DEVANGI ENG..,678.0
2025-01-01,3W,DEVCHHAYA MOTORS,285.0
2025-01-01,3W,DEVI ENGINEERING WORKS,292.0
2025-01-01,3W,DEWAN AGRICULTURE WORKS,362.0
2025-01-01,3W,DHANALAKSHMI ENGINEERING WORKS,315.0
2025-01-01,3W,DHANALAXMI ENGINEERING PURI CHARINALA,292.0
2025-01-01,3W,DHANAVENKAT ENGG.WORKS,287.0
2025-01-01,3W,DHANAVENKAT ENGINEERING WORKS BARGARH CANAL ROAD,298.0
2025-01-01,3W,DHANLAXMI FABRICATORS,293.0
2025-01-01,3W,DHANNLAXMI AUTOWORKS,290.0
2025-01-01,3W,DHAR IN PVT LTD,491.0
2025-01-01,3W,DHAR INTERNATIONAL,348.0
2025-01-01,3W,DHARMPAL ENTERPRISES,297.0
2025-01-01,3W,DHIMAN AGRICULTURE,336.0
2025-01-01,3W,DHIMAN AGRICULTURE WORKS,311.0
2025-01-01,3W,DHIMAN AGRO INDUSTRIES,298.0
2025-01-01,3W,DHIMAN BROTHERS,299.0
2025-01-01,3W,DHRITI ENTERPRISES,544.0
2025-01-01,3W,DIAMOND E VEHICLES,1199.0
2025-01-01,3W,"DIAMOND ENGG,CTC",369.0
2025-01-01,3W,DIAMOND ENGINEERING CUTTACK BHANPUR,300.0
2025-01-01,3W,DILIGENT MOBILITY SERVICE PVT LTD,302.0
2025-01-01,3W,DILLI ELECTRIC AUTO PVT LTD,50383.0
2025-01-01,3W,DIVANSU AUTOMOBILES LTD,520.0
2025-01-01,3W,DIVYA ENTERPRISES,1745.0
2025-01-01,3W,DODGE MOTORS,312.0
2025-01-01,3W,DONGMA VEHICLE (IMPORTER: MERCURY METALS),377.0
2025-01-01,3W,DOOSAN BOBCAT INDIA PVT LTD,1458.0
2025-01-01,3W,DSF INDUSTRIES PVT LTD,319.0
2025-01-01,3W,DSR EV MOBILITY PVT LTD,421.0
2025-01-01,3W,DUCATI INDIA PVT LTD,1048.0
2025-01-01,3W,DUCATI MOTOR HOLDING S.P.A,315.0
2025-01-01,3W,DUKE AUTO INDIA,1912.0
2025-01-01,3W,DULEVO INDIA PVT LTD,375.0
2025-01-01,3W,"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM",328.0
2025-01-01,3W,"DURGA AGRO ENGG,BALASORE",336.0
2025-01-01,3W,DURGA AGRO WORKS,327.0
2025-01-01,3W,DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR,322.0
2025-01-01,3W,DURGA ENGINEERING BHADRAK CHARAMPA,323.0
2025-01-01,3W,DURGA ENGINEERING WORKS,358.0
2025-01-01,3W,DURGA FILTERS PVT LTD,333.0
2025-01-01,3W,"DURGA&DURGA ENGG WORKS,BHMPUR",343.0
2025-01-01,3W,"DWARI ENGG WORKS,SAMBALPUR",326.0
2025-01-01,3W,DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,655.0
2025-01-01,3W,DYNAVOLT TECHNOLOGY INDIA LTD,328.0
2025-01-01,3W,DYS IMPEX PRIVATE LIMITED,2103.0
2025-01-01,3W,E ROYCE MOTORS INDIA PVT LTD,2225.0
2025-01-01,3W,E-ASHWA AUTOMOTIVE (HS 2W) PVT LTD,330.0
2025-01-01,3W,E-ASHWA AUTOMOTIVE PVT LTD,553.0
2025-01-01,3W,E-GURU AUTO ENERGY,861.0
2025-01-01,3W,E-MOTION AUTOMOTIVE INDUSTRY LLP,1250.0
2025-01-01,3W,E-SPRINTO GREEN ENERGY PVT LTD,2133.0
2025-01-01,3W,EBUZZ MOBILITY LLP,388.0
2025-01-01,3W,ECO DYNAAMIC EQUIPMENTS,526.0
2025-01-01,3W,ECO FUEL SYSTEMS (I) PVT LTD,718.0
2025-01-01,3W,ECO SMART VEHICLES PVT LTD,2877.0
2025-01-01,3W,ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,1055.0
2025-01-01,3W,ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),449.0
2025-01-01,3W,EDMRC MANNSCHAFT LLP,392.0
